city_name,clouds,date,dew_point,dt,feels_like,humidity,pressure,rain_1h,rain_3h,snow_1h,sunrise,sunset,temp,uvi,visibility,weather_description,weather_icon,weather_id,weather_main,wind_deg,wind_gust,wind_speed
Shenzhen,91,2023-11-11,22.55,1699682400,26.05,85,1015,NA,NA,NA,1699655616,1699695718,25.25,NA,NA,overcast clouds,04d,804,Clouds,108,3.13,1.34
Shanghai,40,2023-11-11,8.75,1699682400,14.1,67,1027,NA,NA,NA,1699654642,1699693133,14.81,NA,10000,scattered clouds,03d,802,Clouds,30,NA,6
Guangzhou,100,2023-11-11,21.65,1699682400,25.82,81,1017,NA,NA,NA,1699655858,1699695858,25.14,NA,NA,overcast clouds,04d,804,Clouds,60,NA,2.86
Beijing,0,2023-11-11,-9.31,1699682400,5.78,30,1035,NA,NA,NA,1699656835,1699693377,5.78,NA,NA,clear sky,01d,800,Clear,304,NA,1.01
Shenzhen,64,2023-11-12,19.27,1699768800,28.18,63,1017,NA,NA,NA,1699742054,1699782095,26.91,NA,NA,broken clouds,04d,803,Clouds,107,2.68,0.89
Shanghai,40,2023-11-12,8.91,1699768800,12.38,76,1030,NA,NA,NA,1699741094,1699779495,13.04,NA,10000,scattered clouds,03d,802,Clouds,340,NA,7
Guangzhou,64,2023-11-12,17.24,1699768800,24.67,64,1020,NA,NA,NA,1699742296,1699782234,24.49,NA,NA,broken clouds,04d,803,Clouds,25,NA,5.96
Beijing,0,2023-11-12,-11.1,1699768800,3.78,24,1036,NA,NA,NA,1699743305,1699779722,6.7,NA,NA,clear sky,01d,800,Clear,342,NA,4.32
Shenzhen,13,2023-11-13,16.21,1699855200,24.55,60,1020,NA,NA,NA,1699828492,1699868474,24.48,NA,NA,few clouds,02d,801,Clouds,0,1.34,0.45
Shanghai,0,2023-11-13,0.24,1699855200,10.9,43,1032,NA,NA,NA,1699827546,1699865860,12.47,NA,10000,clear sky,01d,800,Clear,10,NA,5
Guangzhou,49,2023-11-13,13.96,1699855200,19.88,68,1024,NA,NA,NA,1699828735,1699868612,20.04,NA,NA,scattered clouds,03d,802,Clouds,3,NA,6.08
Beijing,100,2023-11-13,-6.62,1699855200,5.71,35,1031,NA,NA,NA,1699829775,1699866068,6.95,NA,NA,overcast clouds,04d,804,Clouds,198,NA,1.93
Shenzhen,51,2023-11-14,22.48,1699941600,23.56,99,1022,NA,NA,NA,1699914930,1699954854,22.65,NA,NA,broken clouds,04d,803,Clouds,16,NA,4.03
Shanghai,0,2023-11-14,0.26,1699941600,13.74,36,1026,NA,NA,NA,1699913998,1699952226,15.22,NA,10000,clear sky,01d,800,Clear,0,NA,2
Guangzhou,36,2023-11-14,12.86,1699941600,19.57,64,1023,NA,NA,NA,1699915174,1699954991,19.86,NA,NA,scattered clouds,03d,802,Clouds,10,NA,4.12
Beijing,0,2023-11-14,-3.52,1699941600,8.93,35,1025,NA,NA,NA,1699916245,1699952417,10.87,NA,NA,clear sky,01d,800,Clear,188,NA,1.62
Shenzhen,0,2023-11-15,17.33,1700028000,26.54,57,1018,NA,NA,NA,1700001368,1700041235,26.54,NA,NA,clear sky,01d,800,Clear,115,3.58,1.34
Shanghai,7,2023-11-15,0.82,1700028000,15.37,34,1026,NA,NA,NA,1700000451,1700038593,16.75,NA,8000,clear sky,01d,800,Clear,0,NA,1
Guangzhou,0,2023-11-15,16.43,1700028000,24.53,61,1020,NA,NA,NA,1700001614,1700041371,24.44,NA,NA,clear sky,01d,800,Clear,58,NA,1.9
Beijing,100,2023-11-15,-0.18,1700028000,7.02,60,1025,NA,NA,NA,1700002714,1700038767,7.02,NA,NA,overcast clouds,04d,804,Clouds,168,NA,0.73
Shenzhen,97,2023-11-16,15.67,1700114400,21.38,70,1022,NA,NA,NA,1700087807,1700127617,21.36,NA,NA,overcast clouds,04d,804,Clouds,27,3.13,1.34
Shanghai,75,2023-11-16,8.88,1700114400,13.58,70,1026,NA,NA,NA,1700086903,1700124962,14.27,NA,8000,broken clouds,04d,803,Clouds,300,NA,8
Guangzhou,100,2023-11-16,12.64,1700114400,17.46,72,1026,NA,NA,NA,1700088053,1700127753,17.75,NA,NA,overcast clouds,04d,804,Clouds,360,NA,6.1
Beijing,26,2023-11-16,-6.39,1700114400,8.38,28,1024,NA,NA,NA,1700089184,1700125119,10.54,NA,NA,scattered clouds,03d,802,Clouds,313,NA,4.15
Shenzhen,57,2023-11-17,0.19,1700200800,20.44,24,1021,NA,NA,NA,1700174247,1700214001,21.6,NA,NA,broken clouds,04d,803,Clouds,86,2.68,0.89
Shanghai,0,2023-11-17,-2.07,1700200800,13.99,29,1023,NA,NA,NA,1700173356,1700211333,15.62,NA,10000,clear sky,01d,800,Clear,300,NA,8
Guangzhou,8,2023-11-17,4.45,1700200800,20.41,33,1024,NA,NA,NA,1700174494,1700214136,21.36,NA,NA,clear sky,01d,800,Clear,10,NA,6.11
Beijing,0,2023-11-17,-12.39,1700200800,6.63,18,1025,NA,NA,NA,1700175653,1700211473,9.22,NA,NA,clear sky,01d,800,Clear,313,NA,4.95
Shenzhen,38,2023-11-18,3.6,1700287200,23.48,26,1019,NA,NA,NA,1700260686,1700300386,24.31,NA,NA,scattered clouds,03d,802,Clouds,46,2.24,0.45
Shanghai,0,2023-11-18,-4.6,1700287200,12.13,26,1026,NA,NA,NA,1700259808,1700297705,14,NA,10000,clear sky,01d,800,Clear,330,NA,5
Guangzhou,14,2023-11-18,8,1700287200,22.44,38,1022,NA,NA,NA,1700260934,1700300521,23.08,NA,NA,few clouds,02d,801,Clouds,33,NA,3.97
Beijing,0,2023-11-18,-4.07,1700287200,8.45,36,1019,NA,NA,NA,1700262122,1700297829,9.75,NA,NA,clear sky,01d,800,Clear,201,NA,2.62
Shenzhen,38,2023-11-19,12.49,1700373600,23.21,50,1017,NA,NA,NA,1700347126,1700386773,23.5,NA,NA,scattered clouds,03d,802,Clouds,249,4.02,0.89
Shanghai,0,2023-11-19,-1.59,1700373600,17.86,24,1020,NA,NA,NA,1700346261,1700384079,19.25,NA,10000,clear sky,01d,800,Clear,220,NA,3
Guangzhou,7,2023-11-19,8.87,1700373600,23.06,39,1019,NA,NA,NA,1700347374,1700386906,23.62,NA,NA,clear sky,01d,800,Clear,37,NA,1.17
Beijing,0,2023-11-19,-3.3,1700373600,14.66,25,1021,NA,NA,NA,1700348591,1700384186,16.32,NA,NA,clear sky,01d,800,Clear,47,NA,2.02
Shenzhen,0,2023-11-20,14.35,1700460000,24.77,52,1016,NA,NA,NA,1700433566,1700473161,24.87,NA,NA,clear sky,01d,800,Clear,120,3.13,0.45
Shanghai,0,2023-11-20,1.1,1700460000,18.97,28,1022,NA,NA,NA,1700432713,1700470454,20.17,NA,8000,clear sky,01d,800,Clear,0,NA,1
Guangzhou,0,2023-11-20,12.77,1700460000,25.36,45,1018,NA,NA,NA,1700433815,1700473293,25.57,NA,NA,clear sky,01d,800,Clear,74,NA,1.59
Beijing,29,2023-11-20,-0.92,1700460000,12.12,36,1018,NA,NA,NA,1700435059,1700470546,13.75,NA,NA,scattered clouds,03d,802,Clouds,185,NA,2.59
Shenzhen,0,2023-11-21,18.16,1700546400,25.74,64,1013,NA,NA,NA,1700520006,1700559550,25.47,NA,NA,clear sky,01d,800,Clear,92,0.89,0.45
Shanghai,0,2023-11-21,6.14,1700546400,20.58,37,1018,NA,NA,NA,1700519166,1700556831,21.42,NA,10000,clear sky,01d,800,Clear,160,NA,3
Guangzhou,6,2023-11-21,14.41,1700546400,26.29,48,1015,NA,NA,NA,1700520256,1700559682,26.29,NA,NA,clear sky,01d,800,Clear,80,NA,1.57
Beijing,46,2023-11-21,2.57,1700546400,11.98,48,1013,NA,NA,NA,1700521527,1700556907,13.34,NA,NA,scattered clouds,03d,802,Clouds,55,NA,1.81
Shenzhen,35,2023-11-22,17.77,1700632800,27.6,58,1013,NA,NA,NA,1700606446,1700645941,26.71,NA,NA,scattered clouds,03d,802,Clouds,61,NA,1.05
Shanghai,0,2023-11-22,9.52,1700632800,23,41,1014,NA,NA,NA,1700605618,1700643209,23.52,NA,10000,clear sky,01d,800,Clear,240,NA,2
Guangzhou,36,2023-11-22,16.62,1700632800,26.38,55,1015,NA,NA,NA,1700606697,1700646072,26.38,NA,NA,scattered clouds,03d,802,Clouds,115,NA,0.54
Beijing,0,2023-11-22,-2.82,1700632800,13.5,28,1011,NA,NA,NA,1700607994,1700643271,15.19,NA,NA,clear sky,01d,800,Clear,298,NA,3.61
Shenzhen,0,2023-11-23,16.95,1700719200,28.88,50,1013,NA,NA,NA,1700692887,1700732333,28.37,NA,NA,clear sky,01d,800,Clear,100,1.34,0.45
Shanghai,0,2023-11-23,6.62,1700719200,21.18,37,1018,NA,NA,NA,1700692070,1700729590,21.96,NA,8000,clear sky,01d,800,Clear,320,NA,7
Guangzhou,43,2023-11-23,18.79,1700719200,28.66,59,1015,NA,NA,NA,1700693138,1700732463,27.51,NA,NA,scattered clouds,03d,802,Clouds,18,NA,1.82
Beijing,0,2023-11-23,-15.64,1700719200,-3.09,22,1028,NA,NA,NA,1700694461,1700729636,2.04,NA,NA,clear sky,01d,800,Clear,331,NA,6.51
Shenzhen,23,2023-11-24,16.53,1700805600,25.98,56,1017,NA,NA,NA,1700779327,1700818726,25.98,NA,NA,few clouds,02d,801,Clouds,123,4.47,1.79
Shanghai,0,2023-11-24,-0.88,1700805600,11.33,38,1031,NA,NA,NA,1700778522,1700815971,12.98,NA,10000,clear sky,01d,800,Clear,10,NA,5
Guangzhou,24,2023-11-24,16.62,1700805600,27.89,52,1019,NA,NA,NA,1700779580,1700818856,27.34,NA,NA,few clouds,02d,801,Clouds,81,NA,2.83
Beijing,0,2023-11-24,-14.77,1700805600,-2.44,27,1036,NA,NA,NA,1700780928,1700816004,0.31,NA,NA,clear sky,01d,800,Clear,175,NA,2.3
Shenzhen,0,2023-11-25,14.32,1700892000,26.54,47,1017,NA,NA,NA,1700865768,1700905121,26.54,NA,NA,clear sky,01d,800,Clear,149,3.13,1.34
Shanghai,40,2023-11-25,3.28,1700892000,13.17,47,1028,NA,NA,NA,1700864974,1700902355,14.44,NA,10000,scattered clouds,03d,802,Clouds,90,NA,5
Guangzhou,1,2023-11-25,15.14,1700892000,26.39,50,1019,NA,NA,NA,1700866021,1700905250,26.39,NA,NA,clear sky,01d,800,Clear,61,NA,2.12
Beijing,61,2023-11-25,-13.24,1700892000,-3.46,33,1030,NA,NA,NA,1700867394,1700902373,-0.46,NA,NA,broken clouds,04d,803,Clouds,179,NA,2.4
Shenzhen,2,2023-11-26,14.82,1700978400,27.32,47,1017,NA,NA,NA,1700952209,1700991517,27.09,NA,NA,clear sky,01d,800,Clear,122,2.24,0.89
Shanghai,40,2023-11-26,7.23,1700978400,15.4,55,1021,NA,NA,NA,1700951426,1700988740,16.28,NA,10000,scattered clouds,03d,802,Clouds,200,NA,3
Guangzhou,16,2023-11-26,16.13,1700978400,26.48,53,1019,NA,NA,NA,1700952462,1700991645,26.48,NA,NA,few clouds,02d,801,Clouds,8,NA,3.09
Beijing,96,2023-11-26,-9.37,1700978400,-0.44,41,1021,NA,NA,NA,1700953859,1700988745,1.27,NA,NA,overcast clouds,04d,804,Clouds,159,NA,1.59
Shenzhen,0,2023-11-27,15.48,1701064800,28.01,47,1015,NA,NA,NA,1701038650,1701077914,27.82,NA,NA,clear sky,01d,800,Clear,40,1.34,0.89
Shanghai,0,2023-11-27,1.85,1701064800,16.66,34,1019,NA,NA,NA,1701037877,1701075127,17.92,NA,10000,clear sky,01d,800,Clear,270,NA,5
Guangzhou,0,2023-11-27,17.29,1701064800,27.58,56,1017,NA,NA,NA,1701038904,1701078042,26.8,NA,NA,clear sky,01d,800,Clear,7,NA,2.93
Beijing,63,2023-11-27,-5.42,1701064800,8.14,33,1018,NA,NA,NA,1701040324,1701075118,9.33,NA,NA,broken clouds,04d,803,Clouds,347,NA,2.34
Shenzhen,0,2023-11-28,14.48,1701151200,27.26,46,1015,NA,NA,NA,1701125090,1701164313,27.09,NA,NA,clear sky,01d,800,Clear,129,3.13,0.89
Shanghai,0,2023-11-28,2.95,1701151200,15.76,39,1023,NA,NA,NA,1701124328,1701161516,16.99,NA,8000,clear sky,01d,800,Clear,360,NA,3
Guangzhou,0,2023-11-28,15.48,1701151200,26.1,52,1018,NA,NA,NA,1701125345,1701164440,26.1,NA,NA,clear sky,01d,800,Clear,57,NA,1.64
Beijing,71,2023-11-28,-10.3,1701151200,-1.43,35,1022,NA,NA,NA,1701126787,1701161494,2.33,NA,NA,broken clouds,04d,803,Clouds,197,NA,4.02
Shenzhen,67,2023-11-29,17.76,1701237600,25.27,64,1016,NA,NA,NA,1701211531,1701250713,25.04,NA,NA,broken clouds,04d,803,Clouds,153,1.34,0.45
Shanghai,0,2023-11-29,4.11,1701237600,20,33,1020,NA,NA,NA,1701210778,1701247906,20.98,NA,10000,clear sky,01d,800,Clear,320,NA,4
Guangzhou,100,2023-11-29,17.52,1701237600,22.39,75,1018,NA,NA,NA,1701211786,1701250840,22.16,NA,NA,overcast clouds,04d,804,Clouds,70,NA,2.12
Beijing,0,2023-11-29,-15.24,1701237600,-2.24,23,1033,NA,NA,NA,1701213250,1701247872,1.94,NA,NA,clear sky,01d,800,Clear,326,NA,4.55
Shenzhen,42,2023-11-30,19.25,1701324000,26.36,65,1016,NA,NA,NA,1701297971,1701337115,26.36,NA,NA,scattered clouds,03d,802,Clouds,153,2.68,0.45
Shanghai,0,2023-11-30,-3.84,1701324000,8.48,35,1030,NA,NA,NA,1701297228,1701334298,10.46,NA,10000,clear sky,01d,800,Clear,360,NA,6
Guangzhou,84,2023-11-30,18.53,1701324000,24.67,70,1019,NA,NA,NA,1701298227,1701337240,24.35,NA,NA,broken clouds,04d,803,Clouds,11,NA,4.5
Beijing,0,2023-11-30,-12.98,1701324000,0.27,27,1033,NA,NA,NA,1701299712,1701334252,2.59,NA,NA,clear sky,01d,800,Clear,307,NA,2.27
Shenzhen,66,2023-12-01,14.39,1701410400,22.13,61,1019,NA,NA,NA,1701384412,1701423517,22.26,NA,NA,broken clouds,04d,803,Clouds,141,2.68,0.89
Shanghai,0,2023-12-01,-9.6,1701410400,6.33,23,1031,NA,NA,NA,1701383678,1701420691,9.28,NA,10000,clear sky,01d,800,Clear,350,NA,6
Guangzhou,33,2023-12-01,12.54,1701410400,19.72,62,1022,NA,NA,NA,1701384668,1701423643,20.04,NA,NA,scattered clouds,03d,802,Clouds,12,NA,5.56
Beijing,0,2023-12-01,-10.34,1701410400,0.72,32,1028,NA,NA,NA,1701386174,1701420634,3.54,NA,NA,clear sky,01d,800,Clear,199,NA,3.04
Shenzhen,26,2023-12-02,14.06,1701496800,21.75,61,1018,NA,NA,NA,1701470852,1701509922,21.91,NA,NA,scattered clouds,03d,802,Clouds,160,0.89,0.45
Shanghai,0,2023-12-02,-11.79,1701496800,9.45,16,1027,NA,NA,NA,1701470127,1701507087,11.8,NA,10000,clear sky,01d,800,Clear,0,NA,2
Guangzhou,36,2023-12-02,12.71,1701496800,21.28,57,1021,NA,NA,NA,1701471109,1701510046,21.58,NA,NA,scattered clouds,03d,802,Clouds,23,NA,2.89
Beijing,0,2023-12-02,-9.5,1701496800,8.79,24,1026,NA,NA,NA,1701472634,1701507018,8.79,NA,NA,clear sky,01d,800,Clear,16,NA,0.92
Shenzhen,51,2023-12-03,15.33,1701583200,24.68,56,1017,NA,NA,NA,1701557292,1701596327,24.69,NA,NA,broken clouds,04d,803,Clouds,326,2.68,0.45
Shanghai,0,2023-12-03,-6.55,1701583200,11.3,23,1026,NA,NA,NA,1701556575,1701593484,13.31,NA,10000,clear sky,01d,800,Clear,20,NA,2
Guangzhou,42,2023-12-03,14.2,1701583200,22.75,58,1020,NA,NA,NA,1701557550,1701596451,22.89,NA,NA,scattered clouds,03d,802,Clouds,16,NA,2.31
Beijing,2,2023-12-03,-7.06,1701583200,5.32,33,1022,NA,NA,NA,1701559093,1701593404,7.25,NA,NA,clear sky,01d,800,Clear,191,NA,2.83
Shenzhen,15,2023-12-04,17.87,1701669600,22.79,75,1014,NA,NA,NA,1701643732,1701682734,22.52,NA,NA,few clouds,02d,801,Clouds,28,3.13,1.34
Shanghai,0,2023-12-04,9.69,1701669600,13.07,77,1018,NA,NA,NA,1701643023,1701679883,13.64,NA,10000,clear sky,01d,800,Clear,200,NA,3
Guangzhou,86,2023-12-04,14.54,1701669600,20.78,67,1017,NA,NA,NA,1701643990,1701682858,20.89,NA,NA,overcast clouds,04d,804,Clouds,354,NA,3.32
Beijing,99,2023-12-04,-5.2,1701669600,8.33,36,1015,NA,NA,NA,1701645551,1701679792,8.33,NA,NA,overcast clouds,04d,804,Clouds,102,NA,0.81
Shenzhen,99,2023-12-05,16.89,1701756000,25.92,58,1012,NA,NA,NA,1701730171,1701769142,25.77,NA,NA,overcast clouds,04d,804,Clouds,347,3.58,0.89
Shanghai,0,2023-12-05,3.24,1701756000,15.31,41,1017,NA,NA,NA,1701729470,1701766283,16.53,NA,8000,clear sky,01d,800,Clear,240,NA,4
Guangzhou,100,2023-12-05,15.4,1701756000,22.02,66,1015,NA,NA,NA,1701730430,1701769265,22.04,NA,NA,overcast clouds,04d,804,Clouds,324,NA,1.53
Beijing,7,2023-12-05,-3.41,1701756000,6.96,46,1011,NA,NA,NA,1701732008,1701766183,6.96,NA,NA,clear sky,01d,800,Clear,147,NA,0.88
Shenzhen,96,2023-12-06,16.38,1701842400,21.31,74,1015,NA,NA,NA,1701816611,1701855552,21.2,NA,NA,overcast clouds,04d,804,Clouds,15,4.02,2.24
Shanghai,0,2023-12-06,0.96,1701842400,16.55,32,1016,NA,NA,NA,1701815917,1701852685,17.87,NA,8000,clear sky,01d,800,Clear,300,NA,8
Guangzhou,99,2023-12-06,15.36,1701842400,20.57,72,1018,NA,NA,NA,1701816870,1701855674,20.58,NA,NA,overcast clouds,04d,804,Clouds,360,NA,3.63
Beijing,0,2023-12-06,-5.55,1701842400,7.82,32,1013,NA,NA,NA,1701818464,1701852576,9.62,NA,NA,clear sky,01d,800,Clear,199,NA,3.43
Shenzhen,90,2023-12-07,6.56,1701928800,26.54,28,1014,NA,NA,NA,1701903050,1701941962,26.54,NA,NA,overcast clouds,04d,804,Clouds,106,1.34,0.45
Shanghai,0,2023-12-07,1.23,1701928800,17.97,30,1016,NA,NA,NA,1701902363,1701939089,19.21,NA,10000,clear sky,01d,800,Clear,200,NA,5
Guangzhou,84,2023-12-07,10.33,1701928800,23.99,41,1017,NA,NA,NA,1701903309,1701942085,24.42,NA,NA,broken clouds,04d,803,Clouds,29,NA,2.82
Beijing,18,2023-12-07,-3.83,1701928800,9.2,37,1004,NA,NA,NA,1701904919,1701938971,9.65,NA,NA,few clouds,02d,801,Clouds,106,NA,1.55
Shenzhen,62,2023-12-08,17.85,1702015200,24.86,66,1015,NA,NA,NA,1701989488,1702028374,24.62,NA,NA,broken clouds,04d,803,Clouds,114,NA,2.59
Shanghai,0,2023-12-08,3.09,1702015200,21.53,28,1014,NA,NA,NA,1701988808,1702025495,22.49,NA,10000,clear sky,01d,800,Clear,190,NA,4
Guangzhou,74,2023-12-08,13.58,1702015200,25.22,48,1015,NA,NA,NA,1701989748,1702028496,25.37,NA,NA,broken clouds,04d,803,Clouds,130,NA,1.8
Beijing,0,2023-12-08,-0.03,1702015200,10.92,42,1004,NA,NA,NA,1701991372,1702025368,12.52,NA,NA,clear sky,01d,800,Clear,137,NA,0.69
Shenzhen,80,2023-12-09,22.73,1702101600,26.26,85,1013,NA,NA,NA,1702075926,1702114788,25.44,NA,NA,broken clouds,04d,803,Clouds,148,NA,3.1
Shanghai,0,2023-12-09,8.64,1702101600,22.35,40,1014,NA,NA,NA,1702075252,1702111902,22.95,NA,10000,clear sky,01d,800,Clear,0,NA,1
Guangzhou,85,2023-12-09,20.3,1702101600,25.78,74,1013,0.22,NA,NA,1702076186,1702114909,25.27,NA,NA,light rain,10d,500,Rain,178,NA,3.17
Beijing,0,2023-12-09,-5.81,1702101600,6.55,36,1024,NA,NA,NA,1702077824,1702111768,7.56,NA,NA,clear sky,01d,800,Clear,75,NA,1.79
Shenzhen,3,2023-12-10,27.25,1702188000,33.23,99,1012,NA,NA,NA,1702162364,1702201202,27.42,NA,NA,clear sky,01d,800,Clear,127,NA,3.52
Shanghai,0,2023-12-10,14.21,1702188000,18.41,76,1015,NA,NA,NA,1702161695,1702198311,18.52,NA,10000,clear sky,01d,800,Clear,150,NA,3
Guangzhou,52,2023-12-10,21.65,1702188000,30.96,67,1012,NA,NA,NA,1702162624,1702201324,28.37,NA,NA,broken clouds,04d,803,Clouds,170,NA,3.43
Beijing,98,2023-12-10,-11.34,1702188000,-0.89,35,1035,NA,NA,NA,1702164275,1702198169,1.04,NA,NA,overcast clouds,04d,804,Clouds,99,NA,1.72
Shenzhen,73,2023-12-11,22.57,1702274400,31.83,70,1012,NA,NA,NA,1702248801,1702287618,28.58,NA,NA,broken clouds,04d,803,Clouds,208,1.34,0.45
Shanghai,100,2023-12-11,10.48,1702274400,11.21,93,1018,NA,NA,NA,1702248138,1702284721,11.57,NA,10000,light rain,10d,500,Rain,340,NA,9
Guangzhou,100,2023-12-11,21.55,1702274400,31.42,65,1013,NA,NA,NA,1702249062,1702287739,28.78,NA,NA,overcast clouds,04d,804,Clouds,219,NA,1.38
Beijing,99,2023-12-11,-5.2,1702274400,-1.31,72,1031,NA,NA,NA,1702250724,1702284573,-1.31,NA,NA,overcast clouds,04d,804,Clouds,207,NA,1.04
Shenzhen,2,2023-12-12,21.11,1702360800,31.58,62,1013,NA,NA,NA,1702335238,1702374035,29.13,NA,NA,clear sky,01d,800,Clear,100,2.24,0.45
Shanghai,75,2023-12-12,4.78,1702360800,4.88,81,1026,NA,NA,NA,1702334579,1702371133,7.83,NA,8000,broken clouds,04d,803,Clouds,330,NA,5
Guangzhou,1,2023-12-12,17.81,1702360800,25.6,63,1017,NA,NA,NA,1702335499,1702374156,25.36,NA,NA,clear sky,01d,800,Clear,11,NA,4.88
Beijing,100,2023-12-12,-6.04,1702360800,-6.82,76,1028,NA,NA,NA,1702337172,1702370979,-2.82,NA,NA,overcast clouds,04d,804,Clouds,194,NA,2.93
Shenzhen,100,2023-12-13,19.64,1702447200,24.58,76,1017,NA,NA,NA,1702421674,1702460453,24.13,NA,NA,overcast clouds,04d,804,Clouds,117,1.34,0.89
Shanghai,0,2023-12-13,7.24,1702447200,13.29,63,1022,NA,NA,NA,1702421020,1702457547,14.17,NA,10000,clear sky,01d,800,Clear,150,NA,5
Guangzhou,100,2023-12-13,17.75,1702447200,23.09,73,1019,NA,NA,NA,1702421935,1702460574,22.84,NA,NA,overcast clouds,04d,804,Clouds,101,NA,1.63
Beijing,100,2023-12-13,-3.84,1702447200,-5.72,92,1030,NA,NA,0.36,1702423618,1702457387,-2.85,NA,NA,light snow,13d,600,Snow,61,NA,1.96
Shenzhen,67,2023-12-14,21.08,1702533600,26.54,72,1016,NA,NA,NA,1702508109,1702546873,26.54,NA,NA,broken clouds,04d,803,Clouds,87,2.24,0.89
Shanghai,0,2023-12-14,12.54,1702533600,22.29,53,1015,NA,NA,NA,1702507459,1702543963,22.59,NA,10000,clear sky,01d,800,Clear,200,NA,5
Guangzhou,91,2023-12-14,20.99,1702533600,28.72,70,1018,NA,NA,NA,1702508371,1702546993,26.92,NA,NA,overcast clouds,04d,804,Clouds,152,NA,3
Beijing,100,2023-12-14,-4.56,1702533600,-5.62,92,1029,NA,NA,NA,1702510063,1702543798,-3.58,NA,NA,overcast clouds,04d,804,Clouds,29,NA,1.38
Shenzhen,74,2023-12-15,22.5,1702620000,30.98,72,1012,0.17,NA,NA,1702594544,1702633294,28.02,NA,NA,light rain,10d,500,Rain,111,2.24,0.89
Shanghai,75,2023-12-15,6.52,1702620000,3.57,96,1021,0.83,NA,NA,1702593898,1702630380,7.11,NA,10000,light rain,10d,500,Rain,330,NA,6
Guangzhou,54,2023-12-15,22.51,1702620000,32.74,67,1014,0.19,NA,NA,1702594806,1702633413,29.27,NA,NA,light rain,10d,500,Rain,217,NA,2.55
Beijing,91,2023-12-15,-12.4,1702620000,-12.5,56,1033,NA,NA,NA,1702596505,1702630210,-5.83,NA,NA,overcast clouds,04d,804,Clouds,336,NA,5.44
Shenzhen,51,2023-12-16,10.05,1702706400,18.73,55,1019,NA,NA,NA,1702680978,1702719715,19.31,NA,NA,broken clouds,04d,803,Clouds,140,3.58,1.34
Shanghai,0,2023-12-16,-9.55,1702706400,-4.86,40,1035,NA,NA,NA,1702680335,1702716798,1.4,NA,10000,clear sky,01d,800,Clear,340,NA,9
Guangzhou,52,2023-12-16,6.61,1702706400,13.31,60,1023,NA,NA,NA,1702681241,1702719835,14.26,NA,NA,broken clouds,04d,803,Clouds,7,NA,7.89
Beijing,0,2023-12-16,-20,1702706400,-14.56,33,1038,NA,NA,NA,1702682947,1702716625,-7.89,NA,NA,clear sky,01d,800,Clear,310,NA,4.7
Shenzhen,99,2023-12-17,6.19,1702792800,11.83,64,1022,NA,NA,NA,1702767412,1702806138,12.82,NA,NA,overcast clouds,04d,804,Clouds,53,3.13,0.89
Shanghai,0,2023-12-17,-10.05,1702792800,-2.09,35,1037,NA,NA,NA,1702766771,1702803219,2.65,NA,10000,clear sky,01d,800,Clear,340,NA,6
Guangzhou,97,2023-12-17,3.89,1702792800,6.41,70,1026,NA,NA,NA,1702767674,1702806258,9.06,NA,NA,overcast clouds,04d,804,Clouds,10,NA,5.01
Beijing,0,2023-12-17,-16.75,1702792800,-10.56,40,1037,NA,NA,NA,1702769386,1702803042,-6.57,NA,NA,clear sky,01d,800,Clear,190,NA,2.31
Shenzhen,92,2023-12-18,11.48,1702879200,16.13,72,1019,NA,NA,NA,1702853845,1702892562,16.54,NA,NA,overcast clouds,04d,804,Clouds,334,1.34,0.89
Shanghai,75,2023-12-18,3.74,1702879200,0.49,96,1029,0.73,NA,NA,1702853206,1702889640,4.32,NA,8000,light rain,10d,500,Rain,40,NA,5
Guangzhou,100,2023-12-18,7.39,1702879200,11.45,72,1023,NA,NA,NA,1702854107,1702892682,12.29,NA,NA,overcast clouds,04d,804,Clouds,346,NA,4.29
Beijing,0,2023-12-18,-13.61,1702879200,-9.98,54,1032,NA,NA,NA,1702855824,1702889461,-6.68,NA,NA,clear sky,01d,800,Clear,173,NA,1.84
Shenzhen,85,2023-12-19,15.09,1702965600,15.42,99,1021,NA,NA,NA,1702940277,1702978987,15.25,NA,NA,overcast clouds,04d,804,Clouds,355,NA,5.84
Shanghai,75,2023-12-19,4.43,1702965600,1.92,93,1029,NA,NA,NA,1702939640,1702976064,5.47,NA,8000,light rain,10d,500,Rain,340,NA,5
Guangzhou,99,2023-12-19,7.93,1702965600,11.47,75,1023,NA,NA,NA,1702940539,1702979106,12.23,NA,NA,overcast clouds,04d,804,Clouds,352,NA,5.93
Beijing,0,2023-12-19,-17.4,1702965600,-13.37,37,1037,NA,NA,NA,1702942260,1702975882,-6.37,NA,NA,clear sky,01d,800,Clear,334,NA,5.83
Shenzhen,23,2023-12-20,5.75,1703052000,12.82,58,1021,NA,NA,NA,1703026708,1703065413,13.86,NA,NA,few clouds,02d,801,Clouds,15,2.24,0.89
Shanghai,0,2023-12-20,-7.67,1703052000,-0.19,38,1033,NA,NA,NA,1703026073,1703062488,4.45,NA,10000,clear sky,01d,800,Clear,330,NA,7
Guangzhou,23,2023-12-20,5.56,1703052000,12.6,58,1024,NA,NA,NA,1703026971,1703065532,13.66,NA,NA,few clouds,02d,801,Clouds,9,NA,6.61
Beijing,39,2023-12-20,-19.15,1703052000,-15.27,37,1038,NA,NA,NA,1703028694,1703062305,-8.27,NA,NA,scattered clouds,03d,802,Clouds,321,NA,5.75
